brand,id,price,start_time,start_day,end_day,end_time,trip_time,destination,hand_luggage,checked_baggage,crawl_date
VietJet Air,PQC0028,1.031.577 VND/khách,05:55,22 thg 4,22 thg 4,06:55,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0099,1.146.449 VND/khách,14:05,22 thg 4,22 thg 4,15:05,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0053,1.281.093 VND/khách,09:20,22 thg 4,22 thg 4,10:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0077,1.281.093 VND/khách,11:35,22 thg 4,22 thg 4,12:35,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
Vietnam Airlines,PQC0193,1.358.640 VND/khách,05:40,22 thg 4,22 thg 4,06:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietnam Airlines,PQC0214,1.761.623 VND/khách,08:10,22 thg 4,22 thg 4,08:55,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietnam Airlines,PQC0280,1.761.623 VND/khách,15:05,22 thg 4,22 thg 4,16:10,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietnam Airlines,PQC0261,1.907.562 VND/khách,13:05,22 thg 4,22 thg 4,14:00,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietravel Airlines,PQC0335,748.638 VND/khách,17:25,23 thg 4,23 thg 4,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0029,813.801 VND/khách,05:55,23 thg 4,23 thg 4,06:55,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0144,813.801 VND/khách,17:10,23 thg 4,23 thg 4,18:15,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0129,840.532 VND/khách,16:25,23 thg 4,23 thg 4,17:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
Vietnam Airlines,PQC0173,869.130 VND/khách,05:25,23 thg 4,23 thg 4,06:20,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 0 kg,2025-04-11
Bamboo Airways,PQC0010,1.013.756 VND/khách,16:30,23 thg 4,23 thg 4,17:30,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0100,1.146.449 VND/khách,14:05,23 thg 4,23 thg 4,15:05,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
Vietnam Airlines,PQC0194,1.263.735 VND/khách,05:40,23 thg 4,23 thg 4,06:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
VietJet Air,PQC0054,1.281.093 VND/khách,09:20,23 thg 4,23 thg 4,10:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0078,1.281.093 VND/khách,11:35,23 thg 4,23 thg 4,12:35,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
Vietnam Airlines,PQC0262,1.731.267 VND/khách,13:05,23 thg 4,23 thg 4,14:00,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietnam Airlines,PQC0281,1.731.267 VND/khách,15:05,23 thg 4,23 thg 4,16:10,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietnam Airlines,PQC0215,1.735.263 VND/khách,08:10,23 thg 4,23 thg 4,08:55,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietravel Airlines,PQC0336,1.123.943 VND/khách,17:25,24 thg 4,24 thg 4,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0030,1.143.479 VND/khách,05:55,24 thg 4,24 thg 4,06:55,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
Vietnam Airlines,PQC0174,1.248.247 VND/khách,05:25,24 thg 4,24 thg 4,06:20,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
VietJet Air,PQC0101,1.279.113 VND/khách,14:05,24 thg 4,24 thg 4,15:05,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0122,1.279.113 VND/khách,15:40,24 thg 4,24 thg 4,16:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0039,1.279.113 VND/khách,08:25,24 thg 4,24 thg 4,09:30,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0145,1.279.113 VND/khách,17:10,24 thg 4,24 thg 4,18:15,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0158,1.279.113 VND/khách,17:40,24 thg 4,24 thg 4,18:45,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
Vietnam Airlines,PQC0195,1.370.628 VND/khách,05:40,24 thg 4,24 thg 4,06:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
VietJet Air,PQC0055,1.405.836 VND/khách,09:20,24 thg 4,24 thg 4,10:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0079,1.405.836 VND/khách,11:35,24 thg 4,24 thg 4,12:35,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
Vietnam Airlines,PQC0282,1.742.256 VND/khách,15:05,24 thg 4,24 thg 4,16:10,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietnam Airlines,PQC0217,1.756.242 VND/khách,08:10,24 thg 4,24 thg 4,08:55,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietnam Airlines,PQC0263,1.886.112 VND/khách,13:05,24 thg 4,24 thg 4,14:00,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietravel Airlines,PQC0337,1.124.928 VND/khách,17:25,25 thg 4,25 thg 4,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0123,1.280.103 VND/khách,15:40,25 thg 4,25 thg 4,16:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0146,1.280.103 VND/khách,17:10,25 thg 4,25 thg 4,18:15,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
Bamboo Airways,PQC0011,1.332.977 VND/khách,16:30,25 thg 4,25 thg 4,17:30,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
Vietnam Airlines,PQC0175,1.342.656 VND/khách,05:25,25 thg 4,25 thg 4,06:20,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietnam Airlines,PQC0196,1.560.438 VND/khách,05:40,25 thg 4,25 thg 4,06:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
VietJet Air,PQC0102,1.574.140 VND/khách,14:05,25 thg 4,25 thg 4,15:05,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
Vietnam Airlines,PQC0296,1.652.346 VND/khách,17:25,25 thg 4,25 thg 4,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
VietJet Air,PQC0080,1.693.933 VND/khách,11:35,25 thg 4,25 thg 4,12:35,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0056,1.697.893 VND/khách,09:20,25 thg 4,25 thg 4,10:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
Vietnam Airlines,PQC0311,1.729.269 VND/khách,20:20,25 thg 4,25 thg 4,21:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
VietJet Air,PQC0031,1.878.262 VND/khách,05:55,25 thg 4,25 thg 4,06:55,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
Vietnam Airlines,PQC0283,1.975.023 VND/khách,15:05,25 thg 4,25 thg 4,16:10,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietnam Airlines,PQC0250,1.983.015 VND/khách,13:00,25 thg 4,25 thg 4,14:00,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietnam Airlines,PQC0218,1.989.009 VND/khách,08:10,25 thg 4,25 thg 4,08:55,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietravel Airlines,PQC0338,951.559 VND/khách,17:25,26 thg 4,26 thg 4,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0147,1.018.736 VND/khách,17:10,26 thg 4,26 thg 4,18:15,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0124,1.146.449 VND/khách,15:40,26 thg 4,26 thg 4,16:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
Vietnam Airlines,PQC0176,1.226.772 VND/khách,05:25,26 thg 4,26 thg 4,06:20,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
VietJet Air,PQC0032,1.281.093 VND/khách,05:55,26 thg 4,26 thg 4,06:55,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0103,1.281.093 VND/khách,14:05,26 thg 4,26 thg 4,15:05,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
Vietnam Airlines,PQC0197,1.377.621 VND/khách,05:40,26 thg 4,26 thg 4,06:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
VietJet Air,PQC0057,1.577.110 VND/khách,09:20,26 thg 4,26 thg 4,10:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0081,1.577.110 VND/khách,11:35,26 thg 4,26 thg 4,12:35,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
Vietnam Airlines,PQC0312,1.731.267 VND/khách,20:20,26 thg 4,26 thg 4,21:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietnam Airlines,PQC0219,1.868.130 VND/khách,08:10,26 thg 4,26 thg 4,08:55,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietnam Airlines,PQC0284,1.904.094 VND/khách,15:05,26 thg 4,26 thg 4,16:10,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietnam Airlines,PQC0264,1.964.034 VND/khách,13:05,26 thg 4,26 thg 4,14:00,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietravel Airlines,PQC0339,879.650 VND/khách,17:25,27 thg 4,27 thg 4,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0033,1.018.736 VND/khách,05:55,27 thg 4,27 thg 4,06:55,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0125,1.018.736 VND/khách,15:40,27 thg 4,27 thg 4,16:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0148,1.018.736 VND/khách,17:10,27 thg 4,27 thg 4,18:15,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
Bamboo Airways,PQC0012,1.018.850 VND/khách,16:30,27 thg 4,27 thg 4,17:30,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
Vietnam Airlines,PQC0177,1.108.890 VND/khách,05:25,27 thg 4,27 thg 4,06:20,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietnam Airlines,PQC0198,1.130.868 VND/khách,05:40,27 thg 4,27 thg 4,06:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
VietJet Air,PQC0104,1.146.449 VND/khách,14:05,27 thg 4,27 thg 4,15:05,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0082,1.281.093 VND/khách,11:35,27 thg 4,27 thg 4,12:35,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
Vietnam Airlines,PQC0313,1.459.539 VND/khách,20:20,27 thg 4,27 thg 4,21:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
VietJet Air,PQC0058,1.577.110 VND/khách,09:20,27 thg 4,27 thg 4,10:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
Vietnam Airlines,PQC0285,1.658.340 VND/khách,15:05,27 thg 4,27 thg 4,16:10,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietnam Airlines,PQC0265,1.893.105 VND/khách,13:05,27 thg 4,27 thg 4,14:00,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietnam Airlines,PQC0220,1.949.049 VND/khách,08:10,27 thg 4,27 thg 4,08:55,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietravel Airlines,PQC0340,951.559 VND/khách,17:25,28 thg 4,28 thg 4,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
Vietnam Airlines,PQC0178,925.074 VND/khách,05:25,28 thg 4,28 thg 4,06:20,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 0 kg,2025-04-11
Bamboo Airways,PQC0013,1.013.756 VND/khách,16:30,28 thg 4,28 thg 4,17:30,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0034,1.018.736 VND/khách,05:55,28 thg 4,28 thg 4,06:55,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0126,1.018.736 VND/khách,15:40,28 thg 4,28 thg 4,16:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0149,1.018.736 VND/khách,17:10,28 thg 4,28 thg 4,18:15,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0105,1.146.449 VND/khách,14:05,28 thg 4,28 thg 4,15:05,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
Vietnam Airlines,PQC0199,1.259.739 VND/khách,05:40,28 thg 4,28 thg 4,06:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
VietJet Air,PQC0059,1.281.093 VND/khách,09:20,28 thg 4,28 thg 4,10:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0083,1.281.093 VND/khách,11:35,28 thg 4,28 thg 4,12:35,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
Vietnam Airlines,PQC0221,1.672.610 VND/khách,08:10,28 thg 4,28 thg 4,08:55,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietnam Airlines,PQC0314,1.672.610 VND/khách,20:20,28 thg 4,28 thg 4,21:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietnam Airlines,PQC0243,1.893.105 VND/khách,10:25,28 thg 4,28 thg 4,11:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietnam Airlines,PQC0286,1.907.562 VND/khách,15:05,28 thg 4,28 thg 4,16:10,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietravel Airlines,PQC0341,1.616.468 VND/khách,17:25,29 thg 4,29 thg 4,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0127,1.696.903 VND/khách,15:40,29 thg 4,29 thg 4,16:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0035,1.777.095 VND/khách,05:55,29 thg 4,29 thg 4,06:55,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0106,1.777.095 VND/khách,14:05,29 thg 4,29 thg 4,15:05,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0040,1.777.095 VND/khách,08:25,29 thg 4,29 thg 4,09:30,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0150,1.785.016 VND/khách,17:10,29 thg 4,29 thg 4,18:15,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0084,1.798.876 VND/khách,11:35,29 thg 4,29 thg 4,12:35,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0060,1.839.467 VND/khách,09:20,29 thg 4,29 thg 4,10:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
Vietnam Airlines,PQC0179,1.868.130 VND/khách,05:25,29 thg 4,29 thg 4,06:20,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietnam Airlines,PQC0222,1.989.009 VND/khách,08:10,29 thg 4,29 thg 4,08:55,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-11
Vietravel Airlines,PQC0342,1.852.880 VND/khách,17:25,30 thg 4,30 thg 4,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
VietJet Air,PQC0151,1.890.948 VND/khách,17:10,30 thg 4,30 thg 4,18:15,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-11
Vietravel Airlines,PQC0322,1.871.100 VND/khách,17:25,01 thg 5,01 thg 5,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-12
Bamboo Airways,PQC0001,1.707.271 VND/khách,16:30,01 thg 5,01 thg 5,17:30,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-12
VietJet Air,PQC0131,1.718.365 VND/khách,17:10,01 thg 5,01 thg 5,18:15,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-12
VietJet Air,PQC0154,1.718.365 VND/khách,17:40,01 thg 5,01 thg 5,18:45,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-12
VietJet Air,PQC0108,1.861.645 VND/khách,15:40,01 thg 5,01 thg 5,16:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-12
Vietnam Airlines,PQC0161,1.976.022 VND/khách,05:10,01 thg 5,01 thg 5,06:10,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-12
Vietnam Airlines,PQC0304,1.984.014 VND/khách,20:20,01 thg 5,01 thg 5,21:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-12
Vietravel Airlines,PQC0323,1.629.540 VND/khách,17:25,02 thg 5,02 thg 5,18:25,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-12
VietJet Air,PQC0017,1.707.420 VND/khách,05:55,02 thg 5,02 thg 5,06:55,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-12
VietJet Air,PQC0109,1.707.420 VND/khách,15:40,02 thg 5,02 thg 5,16:40,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-12
VietJet Air,PQC0132,1.707.420 VND/khách,17:10,02 thg 5,02 thg 5,18:15,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-12
Bamboo Airways,PQC0002,1.715.850 VND/khách,16:30,02 thg 5,02 thg 5,17:30,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-12
Vietnam Airlines,PQC0167,1.762.236 VND/khách,05:25,02 thg 5,02 thg 5,06:20,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-12
VietJet Air,PQC0088,1.791.995 VND/khách,14:05,02 thg 5,02 thg 5,15:05,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-12
VietJet Air,PQC0042,1.821.845 VND/khách,09:20,02 thg 5,02 thg 5,10:20,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-12
VietJet Air,PQC0066,1.846.720 VND/khách,11:35,02 thg 5,02 thg 5,12:35,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,2025-04-12
Vietnam Airlines,PQC0248,1.991.007 VND/khách,13:00,02 thg 5,02 thg 5,14:00,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-04-12
