id,brand,price,start_time,start_day,end_time,end_day,trip_time,destination,hand_luggage,checked_baggage,crawl_date
PQC0252,Vietnam Airlines,1.739.259 VND/khách,13:05,03 thg 5,14:00,03 thg 5,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0270,Vietnam Airlines,1.739.259 VND/khách,15:05,03 thg 5,16:10,03 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0110,VietJet Air,1.878.262 VND/khách,15:40,03 thg 5,16:40,03 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0325,Vietravel Airlines,749.624 VND/khách,17:25,04 thg 5,18:25,04 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0134,VietJet Air,815.781 VND/khách,17:10,04 thg 5,18:15,04 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0019,VietJet Air,829.641 VND/khách,05:55,04 thg 5,06:55,04 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0004,Bamboo Airways,874.325 VND/khách,16:30,04 thg 5,17:30,04 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0169,Vietnam Airlines,1.069.187 VND/khách,05:25,04 thg 5,06:20,04 thg 5,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0068,VietJet Air,1.147.439 VND/khách,11:35,04 thg 5,12:35,04 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0090,VietJet Air,1.147.439 VND/khách,14:05,04 thg 5,15:05,04 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0184,Vietnam Airlines,1.248.247 VND/khách,05:40,04 thg 5,06:40,04 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0307,Vietnam Airlines,1.248.247 VND/khách,20:20,04 thg 5,21:20,04 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0044,VietJet Air,1.283.073 VND/khách,09:20,04 thg 5,10:20,04 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0271,Vietnam Airlines,1.360.032 VND/khách,15:05,04 thg 5,16:10,04 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0205,Vietnam Airlines,1.471.814 VND/khách,08:10,04 thg 5,08:55,04 thg 5,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0253,Vietnam Airlines,1.471.814 VND/khách,13:05,04 thg 5,14:00,04 thg 5,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0228,Vietnam Airlines,1.471.814 VND/khách,10:25,04 thg 5,11:25,04 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0326,Vietravel Airlines,748.638 VND/khách,17:25,05 thg 5,18:25,05 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0020,VietJet Air,813.801 VND/khách,05:55,05 thg 5,06:55,05 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0135,VietJet Air,813.801 VND/khách,17:10,05 thg 5,18:15,05 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0112,VietJet Air,832.612 VND/khách,15:40,05 thg 5,16:40,05 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0005,Bamboo Airways,874.325 VND/khách,16:30,05 thg 5,17:30,05 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0069,VietJet Air,1.146.449 VND/khách,11:35,05 thg 5,12:35,05 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0091,VietJet Air,1.146.449 VND/khách,14:05,05 thg 5,15:05,05 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0170,Vietnam Airlines,1.207.791 VND/khách,05:25,05 thg 5,06:20,05 thg 5,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0045,VietJet Air,1.281.093 VND/khách,09:20,05 thg 5,10:20,05 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0185,Vietnam Airlines,1.347.651 VND/khách,05:40,05 thg 5,06:40,05 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0308,Vietnam Airlines,1.347.651 VND/khách,20:20,05 thg 5,21:20,05 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0254,Vietnam Airlines,1.473.525 VND/khách,13:05,05 thg 5,14:00,05 thg 5,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0272,Vietnam Airlines,1.473.525 VND/khách,15:05,05 thg 5,16:10,05 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0206,Vietnam Airlines,1.654.344 VND/khách,08:10,05 thg 5,08:55,05 thg 5,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0327,Vietravel Airlines,749.624 VND/khách,17:25,06 thg 5,18:25,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0021,VietJet Air,815.781 VND/khách,05:55,06 thg 5,06:55,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0136,VietJet Air,815.781 VND/khách,17:10,06 thg 5,18:15,06 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0113,VietJet Air,837.562 VND/khách,15:40,06 thg 5,16:40,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0046,VietJet Air,1.147.439 VND/khách,09:20,06 thg 5,10:20,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0070,VietJet Air,1.147.439 VND/khách,11:35,06 thg 5,12:35,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0092,VietJet Air,1.147.439 VND/khách,14:05,06 thg 5,15:05,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0186,Vietnam Airlines,1.371.627 VND/khách,05:40,06 thg 5,06:40,06 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0273,Vietnam Airlines,1.489.509 VND/khách,15:05,06 thg 5,16:10,06 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0207,Vietnam Airlines,1.541.457 VND/khách,08:10,06 thg 5,08:55,06 thg 5,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0255,Vietnam Airlines,1.541.457 VND/khách,13:05,06 thg 5,14:00,06 thg 5,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0328,Vietravel Airlines,747.653 VND/khách,17:25,07 thg 5,18:25,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0022,VietJet Air,812.811 VND/khách,05:55,07 thg 5,06:55,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0137,VietJet Air,812.811 VND/khách,17:10,07 thg 5,18:15,07 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0047,VietJet Air,1.143.479 VND/khách,09:20,07 thg 5,10:20,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0071,VietJet Air,1.143.479 VND/khách,11:35,07 thg 5,12:35,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0093,VietJet Air,1.143.479 VND/khách,14:05,07 thg 5,15:05,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0006,Bamboo Airways,1.173.625 VND/khách,16:30,07 thg 5,17:30,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0187,Vietnam Airlines,1.370.628 VND/khách,05:40,07 thg 5,06:40,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0274,Vietnam Airlines,1.583.415 VND/khách,15:05,07 thg 5,16:10,07 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0208,Vietnam Airlines,1.650.348 VND/khách,08:10,07 thg 5,08:55,07 thg 5,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0231,Vietnam Airlines,1.650.348 VND/khách,10:25,07 thg 5,11:25,07 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0256,Vietnam Airlines,1.761.623 VND/khách,13:05,07 thg 5,14:00,07 thg 5,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0329,Vietravel Airlines,1.051.049 VND/khách,17:25,08 thg 5,18:25,08 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0023,VietJet Air,1.016.756 VND/khách,05:55,08 thg 5,06:55,08 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0048,VietJet Air,1.279.113 VND/khách,09:20,08 thg 5,10:20,08 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0072,VietJet Air,1.279.113 VND/khách,11:35,08 thg 5,12:35,08 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0094,VietJet Air,1.279.113 VND/khách,14:05,08 thg 5,15:05,08 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0115,VietJet Air,1.279.113 VND/khách,15:40,08 thg 5,16:40,08 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0138,VietJet Air,1.279.113 VND/khách,17:10,08 thg 5,18:15,08 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0155,VietJet Air,1.279.113 VND/khách,17:40,08 thg 5,18:45,08 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0188,Vietnam Airlines,1.488.510 VND/khách,05:40,08 thg 5,06:40,08 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0257,Vietnam Airlines,1.709.289 VND/khách,13:05,08 thg 5,14:00,08 thg 5,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0275,Vietnam Airlines,1.709.289 VND/khách,15:05,08 thg 5,16:10,08 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0232,Vietnam Airlines,1.783.215 VND/khách,10:25,08 thg 5,11:25,08 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0330,Vietravel Airlines,1.852.880 VND/khách,17:25,09 thg 5,18:25,09 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0139,VietJet Air,1.281.093 VND/khách,17:10,09 thg 5,18:15,09 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0024,VietJet Air,1.306.833 VND/khách,05:55,09 thg 5,06:55,09 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0095,VietJet Air,1.408.806 VND/khách,14:05,09 thg 5,15:05,09 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0049,VietJet Air,1.577.110 VND/khách,09:20,09 thg 5,10:20,09 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0073,VietJet Air,1.577.110 VND/khách,11:35,09 thg 5,12:35,09 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0189,Vietnam Airlines,1.594.404 VND/khách,05:40,09 thg 5,06:40,09 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0007,Bamboo Airways,1.616.425 VND/khách,16:30,09 thg 5,17:30,09 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0309,Vietnam Airlines,1.654.344 VND/khách,20:20,09 thg 5,21:20,09 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0249,Vietnam Airlines,1.765.233 VND/khách,13:00,09 thg 5,14:00,09 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0276,Vietnam Airlines,1.765.233 VND/khách,15:05,09 thg 5,16:10,09 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0330,Vietravel Airlines,1.852.880 VND/khách,17:25,09 thg 5,18:25,09 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0116,VietJet Air,1.878.262 VND/khách,15:40,09 thg 5,16:40,09 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0233,Vietnam Airlines,1.949.049 VND/khách,10:25,09 thg 5,11:25,09 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0331,Vietravel Airlines,879.650 VND/khách,17:25,10 thg 5,18:25,10 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0140,VietJet Air,813.801 VND/khách,17:10,10 thg 5,18:15,10 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0025,VietJet Air,1.281.093 VND/khách,05:55,10 thg 5,06:55,10 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0074,VietJet Air,1.281.093 VND/khách,11:35,10 thg 5,12:35,10 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0096,VietJet Air,1.281.093 VND/khách,14:05,10 thg 5,15:05,10 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0050,VietJet Air,1.303.863 VND/khách,09:20,10 thg 5,10:20,10 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0190,Vietnam Airlines,1.594.404 VND/khách,05:40,10 thg 5,06:40,10 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0277,Vietnam Airlines,1.654.344 VND/khách,15:05,10 thg 5,16:10,10 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0258,Vietnam Airlines,1.669.329 VND/khách,13:05,10 thg 5,14:00,10 thg 5,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0211,Vietnam Airlines,1.853.145 VND/khách,08:10,10 thg 5,08:55,10 thg 5,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0234,Vietnam Airlines,1.853.145 VND/khách,10:25,10 thg 5,11:25,10 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0332,Vietravel Airlines,810.697 VND/khách,17:25,11 thg 5,18:25,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0026,VietJet Air,813.801 VND/khách,05:55,11 thg 5,06:55,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0141,VietJet Air,813.801 VND/khách,17:10,11 thg 5,18:15,11 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0051,VietJet Air,1.146.449 VND/khách,09:20,11 thg 5,10:20,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0075,VietJet Air,1.146.449 VND/khách,11:35,11 thg 5,12:35,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0097,VietJet Air,1.146.449 VND/khách,14:05,11 thg 5,15:05,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0008,Bamboo Airways,1.173.625 VND/khách,16:30,11 thg 5,17:30,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0310,Vietnam Airlines,1.215.783 VND/khách,20:20,11 thg 5,21:20,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0191,Vietnam Airlines,1.259.739 VND/khách,05:40,11 thg 5,06:40,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0259,Vietnam Airlines,1.358.640 VND/khách,13:05,11 thg 5,14:00,11 thg 5,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0278,Vietnam Airlines,1.358.640 VND/khách,15:05,11 thg 5,16:10,11 thg 5,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0235,Vietnam Airlines,1.470.528 VND/khách,10:25,11 thg 5,11:25,11 thg 5,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0212,Vietnam Airlines,1.565.433 VND/khách,08:10,11 thg 5,08:55,11 thg 5,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0333,Vietravel Airlines,748.638 VND/khách,17:25,21 thg 4,18:25,21 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0142,VietJet Air,813.801 VND/khách,17:10,21 thg 4,18:15,21 thg 4,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0009,Bamboo Airways,869.953 VND/khách,16:30,21 thg 4,17:30,21 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0027,VietJet Air,1.018.736 VND/khách,05:55,21 thg 4,06:55,21 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0119,VietJet Air,1.018.736 VND/khách,15:40,21 thg 4,16:40,21 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0098,VietJet Air,1.146.449 VND/khách,14:05,21 thg 4,15:05,21 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0052,VietJet Air,1.281.093 VND/khách,09:20,21 thg 4,10:20,21 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0076,VietJet Air,1.281.093 VND/khách,11:35,21 thg 4,12:35,21 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0192,Vietnam Airlines,1.377.621 VND/khách,05:40,21 thg 4,06:40,21 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0213,Vietnam Airlines,1.731.267 VND/khách,08:10,21 thg 4,08:55,21 thg 4,45m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0260,Vietnam Airlines,1.971.027 VND/khách,13:05,21 thg 4,14:00,21 thg 4,55m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0236,Vietnam Airlines,1.978.020 VND/khách,10:25,21 thg 4,11:25,21 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,11-04-2025
PQC0334,Vietravel Airlines,748.638 VND/khách,17:25,22 thg 4,18:25,22 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0143,VietJet Air,813.801 VND/khách,17:10,22 thg 4,18:15,22 thg 4,1h 5m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0120,VietJet Air,1.018.736 VND/khách,15:40,22 thg 4,16:40,22 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0028,VietJet Air,1.031.577 VND/khách,05:55,22 thg 4,06:55,22 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
PQC0099,VietJet Air,1.146.449 VND/khách,14:05,22 thg 4,15:05,22 thg 4,1h 0m,"Phú Quốc (PQC)
Sân bay Phú Quốc",Hành lý xách tay 7 kg,Hành lý 0 kg,11-04-2025
