,brand,price,start_time,start_day,end_day,end_time,trip_time,take_place,hand_luggage,checked_baggage,crawl_date,source_file,destination,id
110,Vietnam Airlines,2599186,08:00,2025-05-04,2025-05-04,09:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0415
111,Vietnam Airlines,2599186,20:45,2025-05-04,2025-05-04,22:10,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=04-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0726
117,Bamboo Airways,1443123,09:05,2025-05-05,2025-05-05,10:30,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0017
118,VietJet Air,1143135,22:45,2025-05-05,2025-05-06,00:05,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0362
119,VietJet Air,1280790,20:10,2025-05-05,2025-05-05,21:30,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0312
120,VietJet Air,1283783,19:15,2025-05-05,2025-05-05,20:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0291
121,VietJet Air,1446267,05:00,2025-05-05,2025-05-05,06:20,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0041
122,VietJet Air,1446267,05:30,2025-05-05,2025-05-05,06:50,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0060
123,VietJet Air,1446267,06:50,2025-05-05,2025-05-05,08:10,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0074
124,VietJet Air,1446267,16:15,2025-05-05,2025-05-05,17:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0232
125,VietJet Air,1446267,21:15,2025-05-05,2025-05-05,22:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0327
126,VietJet Air,1446267,14:10,2025-05-05,2025-05-05,15:35,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0203
127,VietJet Air,1566161,09:35,2025-05-05,2025-05-05,10:55,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0093
128,VietJet Air,1566161,17:35,2025-05-05,2025-05-05,18:55,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0253
129,VietJet Air,1566161,10:25,2025-05-05,2025-05-05,11:50,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0115
130,VietJet Air,1615727,12:30,2025-05-05,2025-05-05,13:50,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0145
131,Vietravel Airlines,1656848,21:05,2025-05-05,2025-05-05,22:25,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0765
132,VietJet Air,1739997,13:00,2025-05-05,2025-05-05,14:20,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0165
133,Vietnam Airlines,1950169,15:10,2025-05-05,2025-05-05,16:35,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0589
134,Vietnam Airlines,1950169,16:00,2025-05-05,2025-05-05,17:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0616
135,Vietnam Airlines,1950169,16:40,2025-05-05,2025-05-05,18:05,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0639
136,Vietnam Airlines,1950169,18:40,2025-05-05,2025-05-05,20:05,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0672
137,Vietnam Airlines,1950169,20:45,2025-05-05,2025-05-05,22:10,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0727
138,Vietnam Airlines,2107224,09:10,2025-05-05,2025-05-05,10:25,1h 15m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0463
139,Vietnam Airlines,2107224,09:05,2025-05-05,2025-05-05,10:30,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0440
140,Vietnam Airlines,2107224,12:15,2025-05-05,2025-05-05,13:40,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0535
141,Vietnam Airlines,2107224,13:20,2025-05-05,2025-05-05,14:50,1h 30m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0565
142,Vietnam Airlines,2265316,11:00,2025-05-05,2025-05-05,12:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0504
143,Vietnam Airlines,2410929,05:45,2025-05-05,2025-05-05,07:10,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0377
144,Vietnam Airlines,2410929,08:00,2025-05-05,2025-05-05,09:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0416
145,Vietnam Airlines,2410929,10:00,2025-05-05,2025-05-05,11:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0478
146,Vietnam Airlines,2410929,06:55,2025-05-05,2025-05-05,08:25,1h 30m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0395
147,Vietnam Airlines,2599186,19:15,2025-05-05,2025-05-05,20:40,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0694
160,Bamboo Airways,1190194,06:30,2025-05-06,2025-05-06,07:55,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0005
161,VietJet Air,1283783,05:00,2025-05-06,2025-05-06,06:20,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0042
162,VietJet Air,1283783,05:30,2025-05-06,2025-05-06,06:50,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0061
163,VietJet Air,1283783,15:40,2025-05-06,2025-05-06,17:00,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0222
164,VietJet Air,1283783,16:15,2025-05-06,2025-05-06,17:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0233
165,VietJet Air,1283783,17:35,2025-05-06,2025-05-06,18:55,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0254
166,VietJet Air,1283783,17:55,2025-05-06,2025-05-06,19:15,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0269
167,VietJet Air,1283783,19:15,2025-05-06,2025-05-06,20:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0292
168,VietJet Air,1283783,21:25,2025-05-06,2025-05-06,22:50,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0341
169,Bamboo Airways,1300341,09:05,2025-05-06,2025-05-06,10:30,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0018
170,VietJet Air,1401899,13:35,2025-05-06,2025-05-06,14:50,1h 15m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0182
171,VietJet Air,1401899,06:50,2025-05-06,2025-05-06,08:10,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0075
172,VietJet Air,1401899,10:25,2025-05-06,2025-05-06,11:50,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0116
173,VietJet Air,1401899,14:10,2025-05-06,2025-05-06,15:35,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0204
174,Vietravel Airlines,1425428,21:05,2025-05-06,2025-05-06,22:25,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0766
175,VietJet Air,1566161,09:35,2025-05-06,2025-05-06,10:55,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0094
176,VietJet Air,1566161,12:30,2025-05-06,2025-05-06,13:50,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0146
177,Vietnam Airlines,1798074,19:15,2025-05-06,2025-05-06,20:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0695
178,Vietnam Airlines,1815997,20:45,2025-05-06,2025-05-06,22:10,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0729
179,Vietnam Airlines,1930922,15:10,2025-05-06,2025-05-06,16:35,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0590
180,Vietnam Airlines,1930922,16:00,2025-05-06,2025-05-06,17:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0617
181,Vietnam Airlines,1930922,16:40,2025-05-06,2025-05-06,18:05,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0640
182,Vietnam Airlines,1930922,13:20,2025-05-06,2025-05-06,14:50,1h 30m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0566
183,Vietnam Airlines,2086425,09:05,2025-05-06,2025-05-06,10:25,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0441
184,Vietnam Airlines,2086425,08:00,2025-05-06,2025-05-06,09:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0417
185,Vietnam Airlines,2086425,12:15,2025-05-06,2025-05-06,13:40,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0536
186,Vietnam Airlines,2086425,06:55,2025-05-06,2025-05-06,08:25,1h 30m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0396
187,Vietnam Airlines,2230790,11:00,2025-05-06,2025-05-06,12:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0505
188,Vietnam Airlines,2238750,18:40,2025-05-06,2025-05-06,20:05,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0673
189,Vietnam Airlines,2241735,10:00,2025-05-06,2025-05-06,11:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0479
190,Vietnam Airlines,2242959,05:45,2025-05-06,2025-05-06,07:10,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0378
203,Bamboo Airways,2540509,09:05,2025-05-07,2025-05-07,10:30,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,20,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0019
204,VietJet Air,1280790,19:15,2025-05-07,2025-05-07,20:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0293
205,VietJet Air,1280790,22:45,2025-05-07,2025-05-08,00:05,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0364
206,VietJet Air,1280790,21:25,2025-05-07,2025-05-07,22:50,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0342
207,Vietravel Airlines,1297869,21:05,2025-05-07,2025-05-07,22:25,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0767
208,VietJet Air,1446267,13:35,2025-05-07,2025-05-07,14:50,1h 15m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0183
209,VietJet Air,1446267,05:00,2025-05-07,2025-05-07,06:20,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0043
210,VietJet Air,1446267,16:15,2025-05-07,2025-05-07,17:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0234
211,VietJet Air,1446267,17:35,2025-05-07,2025-05-07,18:55,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0255
212,VietJet Air,1446267,17:55,2025-05-07,2025-05-07,19:15,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0270
213,VietJet Air,1446267,14:10,2025-05-07,2025-05-07,15:35,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0205
214,VietJet Air,1566161,06:50,2025-05-07,2025-05-07,08:10,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0076
215,VietJet Air,1566161,09:35,2025-05-07,2025-05-07,10:55,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0095
216,VietJet Air,1566161,12:30,2025-05-07,2025-05-07,13:50,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0147
217,VietJet Air,1566161,10:25,2025-05-07,2025-05-07,11:50,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0117
218,Vietnam Airlines,1815997,19:15,2025-05-07,2025-05-07,20:35,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0696
219,Vietnam Airlines,1950169,12:10,2025-05-07,2025-05-07,13:30,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0530
220,Vietnam Airlines,1950169,09:30,2025-05-07,2025-05-07,10:55,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0471
221,Vietnam Airlines,1950169,15:10,2025-05-07,2025-05-07,16:35,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0591
222,Vietnam Airlines,1950169,16:00,2025-05-07,2025-05-07,17:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0618
223,Vietnam Airlines,1950169,16:40,2025-05-07,2025-05-07,18:05,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0641
224,Vietnam Airlines,2107224,05:45,2025-05-07,2025-05-07,07:10,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0379
225,Vietnam Airlines,2107224,20:45,2025-05-07,2025-05-07,22:10,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0730
226,Vietnam Airlines,2107224,13:20,2025-05-07,2025-05-07,14:50,1h 30m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0567
227,Vietnam Airlines,2265316,08:00,2025-05-07,2025-05-07,09:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0418
228,Vietnam Airlines,2265316,11:00,2025-05-07,2025-05-07,12:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0506
229,Vietnam Airlines,2265316,12:15,2025-05-07,2025-05-07,13:40,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",12,23,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0537
230,Vietnam Airlines,2265316,18:40,2025-05-07,2025-05-07,20:05,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0674
231,Bamboo Airways,2540509,09:05,2025-05-07,2025-05-07,10:30,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,20,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0019
232,Vietnam Airlines,2599186,09:05,2025-05-07,2025-05-07,10:25,1h 20m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0442
233,Vietnam Airlines,2599186,10:00,2025-05-07,2025-05-07,11:25,1h 25m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0480
234,Vietnam Airlines,2599186,06:55,2025-05-07,2025-05-07,08:25,1h 30m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",12,23,01-05-25,planetrip_SGN.DAD&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,DAD,DAD0397
