,brand,price,start_time,start_day,end_day,end_time,trip_time,take_place,hand_luggage,checked_baggage,crawl_date,source_file,destination,id
4606,Vietnam Airlines,1376622,20:20,2025-05-05,2025-05-05,21:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0308
4607,Vietnam Airlines,1379619,20:25,2025-05-05,2025-05-05,21:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0318
4608,Vietnam Airlines,1495503,15:05,2025-05-05,2025-05-05,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0272
4609,Vietnam Airlines,1576422,13:05,2025-05-05,2025-05-05,14:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0254
4610,Vietnam Airlines,1697301,08:10,2025-05-05,2025-05-05,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0206
4611,Vietnam Airlines,1697301,10:25,2025-05-05,2025-05-05,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=05-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0229
4614,Vietravel Airlines,759098,17:25,2025-05-06,2025-05-06,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-24,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0327
4615,VietJet Air,813000,17:10,2025-05-06,2025-05-06,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0136
4616,VietJet Air,1045000,05:55,2025-05-06,2025-05-06,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0021
4617,VietJet Air,1045000,15:40,2025-05-06,2025-05-06,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0113
4618,VietJet Air,1161000,11:30,2025-05-06,2025-05-06,12:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0064
4619,VietJet Air,1161000,11:35,2025-05-06,2025-05-06,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0070
4620,VietJet Air,1161000,14:05,2025-05-06,2025-05-06,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0092
4621,Vietnam Airlines,1255627,05:40,2025-05-06,2025-05-06,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0186
4622,VietJet Air,1292000,09:20,2025-05-06,2025-05-06,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0046
4623,Vietnam Airlines,1499499,15:05,2025-05-06,2025-05-06,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0273
4624,Vietnam Airlines,1576422,08:10,2025-05-06,2025-05-06,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0207
4625,Vietnam Airlines,1576422,13:05,2025-05-06,2025-05-06,14:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0255
4626,Vietnam Airlines,1689309,10:25,2025-05-06,2025-05-06,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=06-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0230
4630,Bamboo Airways,839154,16:30,2025-05-07,2025-05-07,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-24,planetrip_SGN.PQC&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0006
4631,Vietravel Airlines,759098,17:25,2025-05-07,2025-05-07,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-24,planetrip_SGN.PQC&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0328
4632,VietJet Air,813000,05:55,2025-05-07,2025-05-07,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0022
4633,VietJet Air,813000,17:10,2025-05-07,2025-05-07,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0137
4634,VietJet Air,1045000,15:40,2025-05-07,2025-05-07,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0114
4635,VietJet Air,1161000,11:35,2025-05-07,2025-05-07,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0071
4636,VietJet Air,1161000,14:05,2025-05-07,2025-05-07,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0093
4637,Vietnam Airlines,1255627,05:40,2025-05-07,2025-05-07,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0187
4638,VietJet Air,1292000,09:20,2025-05-07,2025-05-07,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0047
4639,Vietnam Airlines,1576422,08:10,2025-05-07,2025-05-07,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0208
4640,Vietnam Airlines,1576422,15:05,2025-05-07,2025-05-07,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0274
4641,Vietnam Airlines,1682316,10:25,2025-05-07,2025-05-07,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0231
4642,Vietnam Airlines,1887111,13:05,2025-05-07,2025-05-07,14:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=07-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0256
4645,VietJet Air,1045000,05:55,2025-05-08,2025-05-08,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=08-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0023
4646,Vietravel Airlines,1068323,17:25,2025-05-08,2025-05-08,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-24,planetrip_SGN.PQC&dt=08-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0329
4647,VietJet Air,1292000,11:35,2025-05-08,2025-05-08,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=08-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0072
4648,VietJet Air,1292000,14:05,2025-05-08,2025-05-08,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=08-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0094
4649,VietJet Air,1292000,15:40,2025-05-08,2025-05-08,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=08-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0115
4650,VietJet Air,1292000,08:25,2025-05-08,2025-05-08,09:30,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=08-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0038
4651,VietJet Air,1292000,17:10,2025-05-08,2025-05-08,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=08-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0138
4652,VietJet Air,1292000,17:40,2025-05-08,2025-05-08,18:45,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=08-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0155
4653,VietJet Air,1325000,09:20,2025-05-08,2025-05-08,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=08-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0048
4654,Vietnam Airlines,1376622,05:40,2025-05-08,2025-05-08,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=08-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0188
4655,Vietnam Airlines,1686312,15:05,2025-05-08,2025-05-08,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=08-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0275
4656,Vietnam Airlines,1737261,08:10,2025-05-08,2025-05-08,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=08-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0209
4657,Vietnam Airlines,1737261,13:05,2025-05-08,2025-05-08,14:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=08-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0257
4658,Vietnam Airlines,1737261,10:25,2025-05-08,2025-05-08,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=08-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0232
4662,Bamboo Airways,1403291,16:30,2025-05-09,2025-05-09,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-24,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0007
4663,Vietravel Airlines,1143135,17:25,2025-05-09,2025-05-09,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-24,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0330
4664,VietJet Air,1292000,15:40,2025-05-09,2025-05-09,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0116
4665,VietJet Air,1292000,17:10,2025-05-09,2025-05-09,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0139
4666,Vietnam Airlines,1495503,05:40,2025-05-09,2025-05-09,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0189
4667,VietJet Air,1605000,05:55,2025-05-09,2025-05-09,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0024
4668,VietJet Air,1605000,14:05,2025-05-09,2025-05-09,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0095
4669,Vietnam Airlines,1682316,20:20,2025-05-09,2025-05-09,21:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0309
4670,VietJet Air,1729000,09:20,2025-05-09,2025-05-09,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0049
4671,VietJet Air,1729000,11:35,2025-05-09,2025-05-09,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0073
4672,Vietnam Airlines,1737261,15:05,2025-05-09,2025-05-09,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0276
4673,Vietnam Airlines,1845882,13:00,2025-05-09,2025-05-09,14:00,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0249
4674,Vietnam Airlines,1955512,10:25,2025-05-09,2025-05-09,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0233
4675,Vietnam Airlines,2002995,08:10,2025-05-09,2025-05-09,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=09-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0210
4678,Vietravel Airlines,889770,17:25,2025-05-10,2025-05-10,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-24,planetrip_SGN.PQC&dt=10-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0331
4679,VietJet Air,1045000,17:10,2025-05-10,2025-05-10,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=10-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0140
4680,VietJet Air,1161000,15:40,2025-05-10,2025-05-10,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=10-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0117
4681,VietJet Air,1292000,11:35,2025-05-10,2025-05-10,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=10-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0074
4682,VietJet Air,1292000,14:05,2025-05-10,2025-05-10,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=10-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0096
4683,VietJet Air,1441000,05:55,2025-05-10,2025-05-10,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=10-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0025
4684,VietJet Air,1441000,09:20,2025-05-10,2025-05-10,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=10-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0050
4685,Vietnam Airlines,1689309,15:05,2025-05-10,2025-05-10,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=10-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0277
4686,Vietnam Airlines,1737261,13:05,2025-05-10,2025-05-10,14:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=10-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0258
4687,Vietnam Airlines,1845882,08:10,2025-05-10,2025-05-10,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=10-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0211
4688,Vietnam Airlines,1845882,05:40,2025-05-10,2025-05-10,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=10-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0190
4689,Vietnam Airlines,1901758,10:25,2025-05-10,2025-05-10,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=10-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0234
4693,Bamboo Airways,833000,16:30,2025-05-11,2025-05-11,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-24,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0008
4694,Vietravel Airlines,759098,17:25,2025-05-11,2025-05-11,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-24,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0332
4695,VietJet Air,813000,15:40,2025-05-11,2025-05-11,16:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0118
4696,VietJet Air,813000,17:10,2025-05-11,2025-05-11,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0141
4697,VietJet Air,1045000,05:55,2025-05-11,2025-05-11,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0026
4698,Vietnam Airlines,1151847,20:20,2025-05-11,2025-05-11,21:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0310
4699,VietJet Air,1161000,11:35,2025-05-11,2025-05-11,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0075
4700,VietJet Air,1161000,14:05,2025-05-11,2025-05-11,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0097
4701,VietJet Air,1183000,09:20,2025-05-11,2025-05-11,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0051
4702,Vietnam Airlines,1255627,05:40,2025-05-11,2025-05-11,06:40,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0191
4703,Vietnam Airlines,1376622,15:05,2025-05-11,2025-05-11,16:10,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0278
4704,Vietnam Airlines,1484514,10:25,2025-05-11,2025-05-11,11:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0235
4705,Vietnam Airlines,1488510,13:05,2025-05-11,2025-05-11,14:00,55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0259
4706,Vietnam Airlines,1576422,08:10,2025-05-11,2025-05-11,08:55,45m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3",12,23,2025-04-24,planetrip_SGN.PQC&dt=11-05-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0212
4707,Bamboo Airways,1178643,16:30,2025-04-25,2025-04-25,17:30,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-24,planetrip_SGN.PQC&dt=25-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0011
4708,Vietravel Airlines,1143135,17:25,2025-04-25,2025-04-25,18:25,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất",7,0,2025-04-24,planetrip_SGN.PQC&dt=25-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0337
4709,VietJet Air,1337000,09:20,2025-04-25,2025-04-25,10:20,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=25-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0056
4710,VietJet Air,1340000,05:55,2025-04-25,2025-04-25,06:55,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=25-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0031
4711,VietJet Air,1418326,17:10,2025-04-25,2025-04-25,18:15,1h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=25-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0146
4712,VietJet Air,1452000,14:05,2025-04-25,2025-04-25,15:05,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=25-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0102
4713,VietJet Air,1621000,11:35,2025-04-25,2025-04-25,12:35,1h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1",7,0,2025-04-24,planetrip_SGN.PQC&dt=25-04-2025.NA&ps=1.0.0&sc=ECONOMY.csv,PQC,PQC0080
