,id,brand,price,start_time,start_day,end_time,end_day,trip_time,hand_luggage,checked_baggage,crawl_date,destination
166,PQC0133,VietJet Air,1.310.000 VND/khách,17:10,2025-05-03,18:15,2025-05-03,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
167,PQC0293,Vietnam Airlines,1.411.137 VND/khách,17:25,2025-05-03,18:25,2025-05-03,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
168,PQC0183,Vietnam Airlines,1.527.121 VND/khách,05:40,2025-05-03,06:40,2025-05-03,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
169,PQC0306,Vietnam Airlines,1.527.121 VND/khách,20:20,2025-05-03,21:20,2025-05-03,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
170,PQC0247,Vietnam Airlines,1.527.121 VND/khách,12:20,2025-05-03,13:25,2025-05-03,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
171,PQC0270,Vietnam Airlines,1.527.121 VND/khách,15:05,2025-05-03,16:10,2025-05-03,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
172,PQC0089,VietJet Air,1.563.000 VND/khách,14:05,2025-05-03,15:05,2025-05-03,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
173,PQC0110,VietJet Air,1.563.000 VND/khách,15:40,2025-05-03,16:40,2025-05-03,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
174,PQC0204,Vietnam Airlines,1.580.789 VND/khách,08:10,2025-05-03,08:55,2025-05-03,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
175,PQC0043,VietJet Air,1.790.000 VND/khách,09:20,2025-05-03,10:20,2025-05-03,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
176,PQC0067,VietJet Air,1.790.000 VND/khách,11:35,2025-05-03,12:35,2025-05-03,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
177,PQC0252,Vietnam Airlines,1.921.252 VND/khách,13:05,2025-05-03,14:00,2025-05-03,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
178,PQC0227,Vietnam Airlines,1.979.244 VND/khách,10:25,2025-05-03,11:25,2025-05-03,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
180,PQC0004,Bamboo Airways,1.013.756 VND/khách,16:30,2025-05-04,17:30,2025-05-04,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
181,PQC0019,VietJet Air,1.035.000 VND/khách,05:55,2025-05-04,06:55,2025-05-04,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
182,PQC0111,VietJet Air,1.143.000 VND/khách,15:40,2025-05-04,16:40,2025-05-04,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
183,PQC0134,VietJet Air,1.143.000 VND/khách,17:10,2025-05-04,18:15,2025-05-04,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
184,PQC0184,Vietnam Airlines,1.156.842 VND/khách,05:40,2025-05-04,06:40,2025-05-04,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
185,PQC0320,Vietnam Airlines,1.241.757 VND/khách,21:00,2025-05-04,22:00,2025-05-04,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
186,PQC0044,VietJet Air,1.281.000 VND/khách,09:20,2025-05-04,10:20,2025-05-04,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
187,PQC0068,VietJet Air,1.281.000 VND/khách,11:35,2025-05-04,12:35,2025-05-04,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
188,PQC0090,VietJet Air,1.281.000 VND/khách,14:05,2025-05-04,15:05,2025-05-04,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
189,PQC0271,Vietnam Airlines,1.368.630 VND/khách,15:05,2025-05-04,16:10,2025-05-04,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
190,PQC0205,Vietnam Airlines,1.379.619 VND/khách,08:10,2025-05-04,08:55,2025-05-04,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
191,PQC0294,Vietnam Airlines,1.379.619 VND/khách,17:25,2025-05-04,18:25,2025-05-04,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
192,PQC0228,Vietnam Airlines,1.700.298 VND/khách,10:25,2025-05-04,11:25,2025-05-04,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
193,PQC0253,Vietnam Airlines,1.729.269 VND/khách,13:05,2025-05-04,14:00,2025-05-04,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
194,PQC0325,Vietravel Airlines,1.901.235 VND/khách,17:25,2025-05-04,18:25,2025-05-04,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
196,PQC0005,Bamboo Airways,869.953 VND/khách,16:30,2025-05-05,17:30,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
197,PQC0326,Vietravel Airlines,812.963 VND/khách,17:25,2025-05-05,18:25,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
198,PQC0170,Vietnam Airlines,1.010.988 VND/khách,05:25,2025-05-05,06:20,2025-05-05,55m,Hành lý xách tay 1 x 12 kg,Hành lý 0 kg,2025-05-02,PQC
199,PQC0020,VietJet Air,1.034.000 VND/khách,05:55,2025-05-05,06:55,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
200,PQC0135,VietJet Air,1.034.000 VND/khách,17:10,2025-05-05,18:15,2025-05-05,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
201,PQC0091,VietJet Air,1.142.000 VND/khách,14:05,2025-05-05,15:05,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
202,PQC0112,VietJet Air,1.142.000 VND/khách,15:40,2025-05-05,16:40,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
203,PQC0185,Vietnam Airlines,1.159.839 VND/khách,05:40,2025-05-05,06:40,2025-05-05,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
204,PQC0308,Vietnam Airlines,1.248.750 VND/khách,20:20,2025-05-05,21:20,2025-05-05,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
205,PQC0045,VietJet Air,1.280.000 VND/khách,09:20,2025-05-05,10:20,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
206,PQC0069,VietJet Air,1.280.000 VND/khách,11:35,2025-05-05,12:35,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
207,PQC0272,Vietnam Airlines,1.386.612 VND/khách,15:05,2025-05-05,16:10,2025-05-05,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
208,PQC0254,Vietnam Airlines,1.502.496 VND/khách,13:05,2025-05-05,14:00,2025-05-05,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
209,PQC0229,Vietnam Airlines,1.580.789 VND/khách,10:25,2025-05-05,11:25,2025-05-05,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
210,PQC0206,Vietnam Airlines,1.788.210 VND/khách,08:10,2025-05-05,08:55,2025-05-05,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
213,PQC0327,Vietravel Airlines,875.805 VND/khách,17:25,2025-05-06,18:25,2025-05-06,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
214,PQC0021,VietJet Air,1.034.000 VND/khách,05:55,2025-05-06,06:55,2025-05-06,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
215,PQC0113,VietJet Air,1.034.000 VND/khách,15:40,2025-05-06,16:40,2025-05-06,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
216,PQC0136,VietJet Air,1.034.000 VND/khách,17:10,2025-05-06,18:15,2025-05-06,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
217,PQC0186,Vietnam Airlines,1.114.884 VND/khách,05:40,2025-05-06,06:40,2025-05-06,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
218,PQC0064,VietJet Air,1.142.000 VND/khách,11:30,2025-05-06,12:30,2025-05-06,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
219,PQC0070,VietJet Air,1.142.000 VND/khách,11:35,2025-05-06,12:35,2025-05-06,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
220,PQC0092,VietJet Air,1.142.000 VND/khách,14:05,2025-05-06,15:05,2025-05-06,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
221,PQC0273,Vietnam Airlines,1.267.731 VND/khách,15:05,2025-05-06,16:10,2025-05-06,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
222,PQC0046,VietJet Air,1.280.000 VND/khách,09:20,2025-05-06,10:20,2025-05-06,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
223,PQC0207,Vietnam Airlines,1.379.619 VND/khách,08:10,2025-05-06,08:55,2025-05-06,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
224,PQC0255,Vietnam Airlines,1.475.523 VND/khách,13:05,2025-05-06,14:00,2025-05-06,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
225,PQC0230,Vietnam Airlines,1.490.508 VND/khách,10:25,2025-05-06,11:25,2025-05-06,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
229,PQC0006,Bamboo Airways,754.708 VND/khách,16:30,2025-05-07,17:30,2025-05-07,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
230,PQC0328,Vietravel Airlines,746.130 VND/khách,17:25,2025-05-07,18:25,2025-05-07,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
231,PQC0137,VietJet Air,815.000 VND/khách,17:10,2025-05-07,18:15,2025-05-07,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
232,PQC0022,VietJet Air,1.034.000 VND/khách,05:55,2025-05-07,06:55,2025-05-07,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
233,PQC0114,VietJet Air,1.034.000 VND/khách,15:40,2025-05-07,16:40,2025-05-07,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
234,PQC0187,Vietnam Airlines,1.118.880 VND/khách,05:40,2025-05-07,06:40,2025-05-07,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
235,PQC0093,VietJet Air,1.142.000 VND/khách,14:05,2025-05-07,15:05,2025-05-07,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
236,PQC0047,VietJet Air,1.280.000 VND/khách,09:20,2025-05-07,10:20,2025-05-07,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
237,PQC0071,VietJet Air,1.280.000 VND/khách,11:35,2025-05-07,12:35,2025-05-07,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
238,PQC0208,Vietnam Airlines,1.368.630 VND/khách,08:10,2025-05-07,08:55,2025-05-07,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
239,PQC0231,Vietnam Airlines,1.479.519 VND/khách,10:25,2025-05-07,11:25,2025-05-07,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
240,PQC0274,Vietnam Airlines,1.479.519 VND/khách,15:05,2025-05-07,16:10,2025-05-07,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
241,PQC0256,Vietnam Airlines,1.785.213 VND/khách,13:05,2025-05-07,14:00,2025-05-07,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
244,PQC0329,Vietravel Airlines,953.610 VND/khách,17:25,2025-05-08,18:25,2025-05-08,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
245,PQC0023,VietJet Air,1.034.000 VND/khách,05:55,2025-05-08,06:55,2025-05-08,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
246,PQC0188,Vietnam Airlines,1.267.731 VND/khách,05:40,2025-05-08,06:40,2025-05-08,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
247,PQC0094,VietJet Air,1.280.000 VND/khách,14:05,2025-05-08,15:05,2025-05-08,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
248,PQC0115,VietJet Air,1.280.000 VND/khách,15:40,2025-05-08,16:40,2025-05-08,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
249,PQC0038,VietJet Air,1.280.000 VND/khách,08:25,2025-05-08,09:30,2025-05-08,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
250,PQC0138,VietJet Air,1.280.000 VND/khách,17:10,2025-05-08,18:15,2025-05-08,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
251,PQC0155,VietJet Air,1.280.000 VND/khách,17:40,2025-05-08,18:45,2025-05-08,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
252,PQC0275,Vietnam Airlines,1.379.619 VND/khách,15:05,2025-05-08,16:10,2025-05-08,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
253,PQC0048,VietJet Air,1.396.000 VND/khách,09:20,2025-05-08,10:20,2025-05-08,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
254,PQC0072,VietJet Air,1.396.000 VND/khách,11:35,2025-05-08,12:35,2025-05-08,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
255,PQC0209,Vietnam Airlines,1.580.789 VND/khách,08:10,2025-05-08,08:55,2025-05-08,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
256,PQC0257,Vietnam Airlines,1.580.789 VND/khách,13:05,2025-05-08,14:00,2025-05-08,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
257,PQC0232,Vietnam Airlines,1.703.295 VND/khách,10:25,2025-05-08,11:25,2025-05-08,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
261,PQC0007,Bamboo Airways,1.222.830 VND/khách,16:30,2025-05-09,17:30,2025-05-09,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
262,PQC0330,Vietravel Airlines,1.144.133 VND/khách,17:25,2025-05-09,18:25,2025-05-09,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
263,PQC0139,VietJet Air,1.281.000 VND/khách,17:10,2025-05-09,18:15,2025-05-09,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
264,PQC0024,VietJet Air,1.396.000 VND/khách,05:55,2025-05-09,06:55,2025-05-09,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
265,PQC0116,VietJet Air,1.396.000 VND/khách,15:40,2025-05-09,16:40,2025-05-09,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
266,PQC0309,Vietnam Airlines,1.491.507 VND/khách,20:20,2025-05-09,21:20,2025-05-09,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
267,PQC0095,VietJet Air,1.564.000 VND/khách,14:05,2025-05-09,15:05,2025-05-09,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
268,PQC0276,Vietnam Airlines,1.580.789 VND/khách,15:05,2025-05-09,16:10,2025-05-09,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
269,PQC0049,VietJet Air,1.679.000 VND/khách,09:20,2025-05-09,10:20,2025-05-09,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
270,PQC0073,VietJet Air,1.679.000 VND/khách,11:35,2025-05-09,12:35,2025-05-09,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
271,PQC0189,Vietnam Airlines,1.729.269 VND/khách,05:40,2025-05-09,06:40,2025-05-09,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
272,PQC0233,Vietnam Airlines,1.845.037 VND/khách,10:25,2025-05-09,11:25,2025-05-09,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
273,PQC0249,Vietnam Airlines,1.845.037 VND/khách,13:00,2025-05-09,14:00,2025-05-09,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
274,PQC0210,Vietnam Airlines,1.994.004 VND/khách,08:10,2025-05-09,08:55,2025-05-09,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
277,PQC0331,Vietravel Airlines,953.610 VND/khách,17:25,2025-05-10,18:25,2025-05-10,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
278,PQC0140,VietJet Air,1.142.000 VND/khách,17:10,2025-05-10,18:15,2025-05-10,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
279,PQC0025,VietJet Air,1.280.000 VND/khách,05:55,2025-05-10,06:55,2025-05-10,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
280,PQC0096,VietJet Air,1.280.000 VND/khách,14:05,2025-05-10,15:05,2025-05-10,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
281,PQC0117,VietJet Air,1.280.000 VND/khách,15:40,2025-05-10,16:40,2025-05-10,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
282,PQC0074,VietJet Air,1.396.000 VND/khách,11:35,2025-05-10,12:35,2025-05-10,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
283,PQC0277,Vietnam Airlines,1.490.508 VND/khách,15:05,2025-05-10,16:10,2025-05-10,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
284,PQC0050,VietJet Air,1.563.000 VND/khách,09:20,2025-05-10,10:20,2025-05-10,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
285,PQC0258,Vietnam Airlines,1.580.789 VND/khách,13:05,2025-05-10,14:00,2025-05-10,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
286,PQC0190,Vietnam Airlines,1.934.064 VND/khách,05:40,2025-05-10,06:40,2025-05-10,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
287,PQC0234,Vietnam Airlines,1.934.064 VND/khách,10:25,2025-05-10,11:25,2025-05-10,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
288,PQC0211,Vietnam Airlines,2.000.997 VND/khách,08:10,2025-05-10,08:55,2025-05-10,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
292,PQC0008,Bamboo Airways,829.158 VND/khách,16:30,2025-05-11,17:30,2025-05-11,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
293,PQC0332,Vietravel Airlines,747.128 VND/khách,17:25,2025-05-11,18:25,2025-05-11,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
294,PQC0141,VietJet Air,815.000 VND/khách,17:10,2025-05-11,18:15,2025-05-11,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
295,PQC0118,VietJet Air,816.000 VND/khách,15:40,2025-05-11,16:40,2025-05-11,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
296,PQC0026,VietJet Air,1.035.000 VND/khách,05:55,2025-05-11,06:55,2025-05-11,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
297,PQC0051,VietJet Air,1.143.000 VND/khách,09:20,2025-05-11,10:20,2025-05-11,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
298,PQC0075,VietJet Air,1.143.000 VND/khách,11:35,2025-05-11,12:35,2025-05-11,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
299,PQC0097,VietJet Air,1.143.000 VND/khách,14:05,2025-05-11,15:05,2025-05-11,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-02,PQC
300,PQC0191,Vietnam Airlines,1.159.839 VND/khách,05:40,2025-05-11,06:40,2025-05-11,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
301,PQC0310,Vietnam Airlines,1.160.838 VND/khách,20:20,2025-05-11,21:20,2025-05-11,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
302,PQC0259,Vietnam Airlines,1.258.740 VND/khách,13:05,2025-05-11,14:00,2025-05-11,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
303,PQC0278,Vietnam Airlines,1.269.729 VND/khách,15:05,2025-05-11,16:10,2025-05-11,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
304,PQC0235,Vietnam Airlines,1.380.618 VND/khách,10:25,2025-05-11,11:25,2025-05-11,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
305,PQC0212,Vietnam Airlines,1.492.506 VND/khách,08:10,2025-05-11,08:55,2025-05-11,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-02,PQC
308,PQC0004,Bamboo Airways,1.245.267 VND/khách,16:30,2025-05-04,17:30,2025-05-04,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-03,PQC
309,PQC0111,VietJet Air,1.159.000 VND/khách,15:40,2025-05-04,16:40,2025-05-04,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-03,PQC
310,PQC0134,VietJet Air,1.159.000 VND/khách,17:10,2025-05-04,18:15,2025-05-04,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-03,PQC
311,PQC0019,VietJet Air,1.197.000 VND/khách,05:55,2025-05-04,06:55,2025-05-04,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-03,PQC
312,PQC0184,Vietnam Airlines,1.277.721 VND/khách,05:40,2025-05-04,06:40,2025-05-04,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-03,PQC
313,PQC0090,VietJet Air,1.323.000 VND/khách,14:05,2025-05-04,15:05,2025-05-04,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-03,PQC
314,PQC0062,VietJet Air,1.343.000 VND/khách,09:30,2025-05-04,10:25,2025-05-04,55m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-03,PQC
315,PQC0068,VietJet Air,1.343.000 VND/khách,11:35,2025-05-04,12:35,2025-05-04,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-03,PQC
316,PQC0320,Vietnam Airlines,1.367.296 VND/khách,21:00,2025-05-04,22:00,2025-05-04,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-03,PQC
317,PQC0271,Vietnam Airlines,1.378.620 VND/khách,15:05,2025-05-04,16:10,2025-05-04,1h 5m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-03,PQC
318,PQC0205,Vietnam Airlines,1.389.609 VND/khách,08:10,2025-05-04,08:55,2025-05-04,45m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-03,PQC
319,PQC0294,Vietnam Airlines,1.389.609 VND/khách,17:25,2025-05-04,18:25,2025-05-04,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-03,PQC
320,PQC0228,Vietnam Airlines,1.712.286 VND/khách,10:25,2025-05-04,11:25,2025-05-04,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-03,PQC
321,PQC0253,Vietnam Airlines,1.746.252 VND/khách,13:05,2025-05-04,14:00,2025-05-04,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-03,PQC
322,PQC0325,Vietravel Airlines,1.921.185 VND/khách,17:25,2025-05-04,18:25,2025-05-04,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-03,PQC
323,PQC0005,Bamboo Airways,1.013.756 VND/khách,16:30,2025-05-05,17:30,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-03,PQC
324,PQC0135,VietJet Air,1.046.000 VND/khách,17:10,2025-05-05,18:15,2025-05-05,1h 5m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-03,PQC
325,PQC0326,Vietravel Airlines,1.077.300 VND/khách,17:25,2025-05-05,18:25,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-03,PQC
326,PQC0170,Vietnam Airlines,1.109.365 VND/khách,05:25,2025-05-05,06:20,2025-05-05,55m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-03,PQC
327,PQC0091,VietJet Air,1.155.000 VND/khách,14:05,2025-05-05,15:05,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-03,PQC
328,PQC0112,VietJet Air,1.155.000 VND/khách,15:40,2025-05-05,16:40,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-03,PQC
329,PQC0020,VietJet Air,1.163.846 VND/khách,05:55,2025-05-05,06:55,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-03,PQC
330,PQC0185,Vietnam Airlines,1.179.170 VND/khách,05:40,2025-05-05,06:40,2025-05-05,1h 0m,Hành lý xách tay 1 x 12 kg,Hành lý 23 kg,2025-05-03,PQC
331,PQC0045,VietJet Air,1.294.000 VND/khách,09:20,2025-05-05,10:20,2025-05-05,1h 0m,Hành lý xách tay 7 kg,Hành lý 0 kg,2025-05-03,PQC
